id,instruction
SELF-010,"Der Sachbezug für ein Elektrofahrzeug beträgt monatlich 1 % des Listenpreises (maximal 960 Euro), wobei Elektrofahrzeuge mit CO₂-Emissionen von 0 g/km ab 2024 mit 0,5 % des Listenpreises (maximal 480 Euro) begünstigt sind. (§ 4 Abs 5 EStG 1988, Sachbezugsverordnung 2023)"
SELF-011,"Die Basis der Einkommensermittlung für Selbstständige ist der Gewinn, der durch Betriebseinnahmen minus Betriebsausgaben ermittelt wird und entweder durch Gewinnrechnung (Bilanz) oder Einnahmen-Ausgaben-Rechnung festgestellt wird (§ 4 Abs 1 EStG 1988). Der Gewinn stellt das zu versteuernde Einkommen dar und unterliegt dem progressiven Einkommensteuertarif (§ 33 Abs 1 EStG 1988)."
SELF-012,"Durch die Steuerreform 2004/2005 wurde die Gruppenbesteuerung (Organschaftsbesteuerung) neu geregelt, wonach sich Körperschaften unter bestimmten Voraussetzungen zu einer Betriebsstätte zusammenfassen können und als einheitlicher Steuerpflichtiger behandelt werden, wobei Gewinne und Verluste innerhalb der Gruppe verrechnet werden können (§ 9 Abs 1 Z 1 KStG 1988 i.d.F. der Steuerreform 2004/2005)."
SELF-013,"Das Umgründungssteuergesetz greift bei Betriebsstättenverlagerungen, Fusionen, Spaltungen und Einbringungen von Betrieben oder Betriebsteilen in eine Kapitalgesellschaft, sofern diese unter bestimmten Voraussetzungen stattfinden und die Beteiligten die Begünstigung beantragen (§ 1 UmgrStG 1991)."
SELF-014,"Die Hauptleistungspflicht ist die Verpflichtung des Unternehmers, Umsatzsteuer auf seine steuerbaren Lieferungen und sonstigen Leistungen zu berechnen und abzuführen. Sie entsteht mit der Ausführung der Leistung und ist das zentrale Besteuerungsprinzip der Umsatzsteuer (§ 1 Abs 1 und § 6 UStG 1994)."
SELF-015,"Nach österreichischem Recht unterliegen Urkunden, die Rechtsgeschäfte oder rechtlich erhebliche Vorgänge beurkunden, der Gebührenpflicht, insbesondere Verträge, Vollmachten, Beglaubigungen und öffentliche Urkunden (§ 1 Abs 1 GebG 1957). Ausgenommen sind u.a. Dokumente für Behörden, Schulen und bestimmte gemeinnützige Organisationen sowie Urkunden unter Ehegatten und Verwandten in gerader Linie (§ 4 GebG 1957)."
SELF-016,"Die Steuerreform 2000 führte die Spekulationsfrist von zehn auf fünf Jahre herab, wodurch Gewinne aus der Veräußerung von Grundstücken und Wertpapieren schneller als Einkünfte aus Spekulationsgeschäften steuerpflichtig wurden. (§ 30 Abs 3 EStG 1988 i.d.F. der Steuerreform 2000)"
SELF-017,"Steuerschuldner der Versicherungssteuer ist der Versicherungsnehmer, also die Person, die den Versicherungsvertrag abschließt und die Prämie zahlt; in bestimmten Fällen kann auch der Versicherer als Steuerschuldner herangezogen werden, wenn der Versicherungsnehmer nicht ermittelbar ist. (§ 2 VersStG 1953)"
SELF-018,"Der Einheitswert wird heute primär für die Grundsteuer herangezogen, da die Grundsteuer auf Basis des Einheitswertes berechnet wird. Daneben hat der Einheitswert untergeordnete Bedeutung für einzelne andere Steuern und Abgaben wie die Erbschafts- und Schenkungssteuer (§ 2 Abs 1 BewG 1955)."
SELF-019,"Die Wiederaufnahme des Verfahrens ist ein Rechtsmittel, das es ermöglicht, ein rechtskräftig abgeschlossenes Besteuerungsverfahren unter bestimmten Voraussetzungen (wie neue Tatsachen oder Beweise, die das Ergebnis hätten ändern können, oder Verfahrensmängel) erneut aufzurollen und neu zu entscheiden. (§ 268 BAO)"
SELF-020,"Beitragsfreie Bezüge sind Entgelte für Tätigkeiten, die nicht unter die Versicherungspflicht des ASVG fallen, weil sie entweder nicht als Erwerbstätigkeit qualifizieren oder ausdrücklich von der Beitragspflicht befreit sind – beispielsweise Einkünfte aus Kapitalvermögen, Vermietung oder bestimmte öffentliche Funktionen. (§ 4 Abs 1 ASVG, § 5 ASVG)"
SELF-021,"Das Körperschaftsteuergesetz 1988 regelt die Besteuerung von Körperschaften und Personenvereinigungen (wie Kapitalgesellschaften, Genossenschaften und Vereine) in Österreich, insbesondere die Ermittlung der Einkünfte, die Steuersätze und die Steuerpflicht (§ 1 KStG 1988)."
SELF-022,"Der Dienstgeberbeitrag zum Familienlastenausgleichsfonds beträgt aktuell 4,5 % der Bruttolohnsumme. (§ 4 Abs 1 FLAF-Gesetz)"
SELF-023,"Ja, der Import eines PKW aus der EU unterliegt der Normalisierungsabgabe (NoVA), da die NoVA auf die Überführung von Fahrzeugen in den österreichischen Bestand erhoben wird, unabhängig davon, ob diese aus einem EU-Mitgliedstaat oder von außerhalb stammen. (§ 1 Abs 1 NoVA-G 1992)"
SELF-024,"Ein Werkvertrag ist charakterisiert durch die Herbeiführung eines bestimmten Erfolgs (Werk), während ein Dienstvertrag die Erbringung einer Tätigkeit ohne Erfolgsgarantie vorsieht. Der wesentliche steuerliche Unterschied liegt darin, dass bei Werkverträgen die Leistung als Ganzes zu bewerten ist und Gewährleistungsrechte bestehen, während Dienstverträge nach erbrachten Stunden oder Tagen abgerechnet werden und die Abgrenzung für Sozialversicherung und Einkommensteuer relevant ist (§ 4 Abs 3 EStG 1988, § 108 Abs 3 ASGG)."
SELF-025,"Das Budgetbegleitgesetz 2001 erhöhte den Steuersatz der Grunderwerbsteuer von 2 % auf 3,5 % und führte eine Ausnahmeregelung für Betriebsstätten ein, wonach der ermäßigte Satz von 2 % bei Erwerben von Grundstücken für Betriebszwecke anwendbar blieb (§ 1 Abs 1 und § 2 GrESt 1987 in der Fassung des Budgetbegleitgesetzes 2001)."
SELF-026,"Die Vortragfähigkeit von Verlusten ermöglicht es, negative Einkünfte aus einem Veranlagungsjahr in unbegrenzter Höhe in zukünftige Jahre vorzutragen und dort mit positiven Einkünften zu verrechnen, wobei allerdings eine Rücktragsmöglichkeit ins Vorjahr nicht besteht (§ 8 Abs 3 EStG 1988). Die Besonderheit liegt darin, dass Verluste nicht verfallen, sondern zeitlich unbegrenzt genutzt werden können, was eine wesentliche Abweichung vom Grundprinzip der jährlichen Besteuerung darstellt (§ 8 Abs 3 EStG 1988)."
SELF-027,"Die Versicherungspflichtgrenze für Neue Selbstständige beträgt derzeit 475,86 Euro monatliches Einkommen (2024), wobei Einkünfte darunter versicherungsfrei sind, während darüber liegende Einkünfte zur Pflichtversicherung in der Sozialversicherung der Selbstständigen führen (§ 2 Abs 1 GSVG)."
SELF-028,"Der Kindermehrbetrag ist eine Steuergutschrift für Eltern mit Kindern, die zusätzlich zur Kinderabsetzung gewährt wird und den Steuervorteil erhöht, wenn die Kinderabsetzung die Steuerschuld übersteigt. Der Kindermehrbetrag beträgt monatlich 50 Euro pro Kind und wird als Gutschrift ausbezahlt, wenn kein oder nur geringer Steuervorteil aus der Kinderabsetzung entsteht (§ 2 Abs 2a EStG 1988, § 33 Abs 5 EStG 1988)."
SELF-029,"Die degressive Abschreibung ist ein Abschreibungsverfahren, bei dem in den ersten Jahren höhere Abschreibungsbeträge geltend gemacht werden, die sich dann jährlich verringern, wobei der Abschreibungssatz auf den jeweiligen Buchwert angewendet wird. In Österreich ist die degressive Abschreibung grundsätzlich zulässig, muss aber im Betriebsvermögen angewendet werden und der gewählte Abschreibungssatz darf das Doppelte des linearen Satzes nicht übersteigen (§ 7 Abs 1 EStG 1988, § 6 Abs 1 KStG 1988)."
SELF-030,"Der Teuerungsabsetzbetrag ist eine Steuergutschrift für Arbeitnehmer und Pensionisten, die automatisch gewährt wird und das verfügbare Einkommen erhöht, um die Auswirkungen der Inflation auszugleichen. Die Höhe beträgt 500 Euro pro Jahr und wird monatlich mit etwa 41,67 Euro ausbezahlt oder als Steuergutschrift bei der Arbeitnehmerveranlagung berücksichtigt (§ 33 Abs 5 EStG 1988 idF des Teuerungsabsetzbetrags-Gesetzes 2022)."
SELF-031,"Das alte Erbschafts- und Schenkungssteuergesetz (ErbStG 1955) regelte die Besteuerung von Vermögensübergängen durch Erbfall und Schenkung mit progressiven Steuersätzen, die nach Verwandtschaftsgrad und Vermögenswert gestaffelt waren. Dieses Gesetz wurde mit 1. August 2008 aufgehoben und durch die Neuregelung in der Erbschafts- und Schenkungssteuer ersetzt (ErbStG 2008). Die Regelungen des alten Gesetzes sind daher nur noch für Übergänge relevant, die vor dem 1. August 2008 stattgefunden haben."
SELF-032,"Das Zollgesetz regelt die Besteuerung von Waren beim Grenzübertritt und ist für österreichische Unternehmen relevant, die Importe oder Exporte durchführen, da es die Zollabgaben und damit verbundene Steuerpflichten festlegt. Es bildet die Grundlage für die Erhebung von Einfuhrzöllen und die Anwendung der Umsatzsteuer auf grenzüberschreitende Warenbewegungen. (Zollgesetz 2005 – ZG 2005, insbesondere §§ 1-5; UStG 1994 § 1 Abs 1 Z 1)"
SELF-033,"Die Kapitalertragsteuer ist eine Quellensteuer auf Einkünfte aus Kapitalvermögen wie Zinsen, Dividenden und sonstige Kapitalerträge, die in Österreich mit einem einheitlichen Steuersatz von 27,5 % erhoben wird und direkt von der auszahlenden Stelle einbehalten und abgeführt werden muss. (§ 1 Abs 1 KStG 1988, § 4 KStG 1988)"
SELF-034,"Sonderausgaben sind Aufwendungen, die nicht mit der Erwerbstätigkeit zusammenhängen und vom Gesamteinkommen abzugsfähig sind, soweit sie gesetzlich anerkannt sind – dazu gehören beispielsweise Spenden, Kirchenbeiträge, Versicherungsprämien und Berufsausbildungskosten bis zu bestimmten Grenzen (§ 4 Abs 4 EStG 1988). Die Abzugsfähigkeit ist auf bestimmte Höchstbeträge begrenzt und setzt teilweise die Erfüllung zusätzlicher Voraussetzungen voraus (§ 4 Abs 4 bis 4g EStG 1988)."
SELF-035,"Die Vergnügungsteuer ist eine Gemeinde- oder Landesabgabe auf die Veranstaltung von Glücksspielen, Tanzveranstaltungen und ähnlichen Vergnügungen, deren Regelung den Bundesländern obliegt und nicht bundesweit einheitlich im Bundessteuerrecht normiert ist. Die Erhebung erfolgt auf Basis der jeweiligen Landesgesetze (z.B. Wiener Vergnügungsteuergesetz 1998, Salzburger Vergnügungsteuergesetz)."
SELF-036,"Das Kommunalsteuergesetz (KStG 1988) regelt die Erhebung der Kommunalsteuer, eine Gemeindeabgabe auf das Einkommen von natürlichen Personen und das Einkommen sowie den Gewinn von Körperschaften und Personengesellschaften, sowie die Erhebung der Kommunalsteuer auf Kapitalerträge. Die Kommunalsteuer wird von den Gemeinden als Zuschlag zur Einkommensteuer bzw. Körperschaftsteuer eingehoben und dient der Finanzierung kommunaler Aufgaben (§ 1 KStG 1988)."
SELF-037,"Die Kapitalertragsteuer auf Zinsen ist in Österreich eine Quellensteuer, die vom Schuldner der Zinsen einzubehalten und abzuführen ist und auf Einkünfte aus Kapitalvermögen erhoben wird. Die Rechtsgrundlage bildet das Kapitalertragsteuergesetz 1988, das die Besteuerung von Zinsen, Dividenden und ähnlichen Erträgen regelt (§ 1 Abs 1 und § 4 KStG 1988)."
SELF-038,Nach der Steuerreform 2005 betrug der Körperschaftsteuersatz in Österreich einheitlich 25 % (§ 1 Abs 1 KStG 1988 in der Fassung der Steuerreform 2005).
SELF-039,"Die ""GmbH light"" ist eine gründungsprivilegierte Gesellschaft mit beschränkter Haftung, bei der das Mindeststammkapital von 10.000 Euro auf 1 Euro reduziert werden kann und die Gründung vereinfacht abläuft, wobei jedoch bestimmte Beschränkungen bezüglich Gewinnausschüttungen und Kapitalentnahmen gelten, bis das Stammkapital auf 10.000 Euro aufgestockt ist (§ 3 Abs 3 GmbHG)."
SELF-040,"Der Gewinnfreibetrag nach § 10 EStG beträgt für Einkünfte aus Land- und Forstwirtschaft sowie aus Gewerbebetrieb maximal 13.500 Euro pro Kalenderjahr und wird vom Gewinn abgezogen, wenn dieser die Grenze von 30.000 Euro nicht übersteigt (§ 10 EStG 1988)."
SELF-041,"Einkünfte aus selbstständiger Arbeit sind Einkünfte aus einer nicht gewerblichen, eigenständigen Tätigkeit, die mit Gewinnerzielungsabsicht ausgeübt wird und nicht unter die anderen Einkunftsarten fällt, insbesondere freiberufliche Tätigkeiten wie Ärzte, Rechtsanwälte, Künstler oder Sachverständige. Die Einkünfte werden nach dem Betriebsvermögensvergleich oder durch Einnahmen-Ausgaben-Rechnung ermittelt (§ 22 Abs 1 EStG 1988)."
SELF-042,"Der Gewinn nach § 4 Abs. 1 EStG wird durch Betriebsvermögensvergleich ermittelt, indem das Betriebsvermögen am Ende des Wirtschaftsjahres vom Betriebsvermögen am Anfang abgezogen wird; dabei sind Entnahmen hinzuzurechnen und Einlagen abzuziehen (§ 4 Abs. 1 EStG)."
SELF-043,"Einkünfte aus Gewerbebetrieb sind Gewinne aus einer selbstständigen, nachhaltig ausgeübten Tätigkeit, die nicht zu den anderen Einkunftsarten gehört und auf Gewinnerzielung ausgerichtet ist. Der Gewinn wird grundsätzlich nach Betriebsvermögensvergleich ermittelt, wobei Betriebsausgaben von Betriebseinnahmen abzuziehen sind. (§ 23 Abs 1 EStG, § 4 Abs 1 EStG)"
SELF-044,"Zu den Einkünften aus nichtselbstständiger Arbeit zählen alle Einnahmen, die der Arbeitnehmer aus einem Dienstverhältnis erhält, insbesondere Löhne, Gehälter, Provisionen, Gratifikationen, Urlaubsentgelt und sonstige Leistungen des Arbeitgebers, unabhängig davon, ob sie in Geld oder Sachleistungen bestehen (§ 25 EStG). Auch Entschädigungen für Nichtausübung einer Tätigkeit oder Entlassungsentschädigungen fallen darunter, sofern sie im Zusammenhang mit dem Dienstverhältnis stehen (§ 25 Abs 1 EStG)."
SELF-045,"Die sachliche Steuerpflicht nach § 2 EStG umfasst die Besteuerung von Einkünften aus sieben Kategorien: Land- und Forstwirtschaft, Gewerbebetrieb, freiberufliche Tätigkeiten, Kapitalvermögen, Vermietung und Verpachtung, sonstige Einkünfte und Einkünfte aus Arbeitsverhältnissen (§ 2 Abs 1 EStG 1988). Sie regelt somit, welche Einkunftsarten der Einkommensteuer unterliegen und bildet die Grundlage für die Bestimmung der steuerpflichtigen Einkünfte (§ 2 EStG 1988)."
SELF-046,"Nein, Kosten der Lebensführung sind grundsätzlich nicht abzugsfähig, da sie als private Ausgaben gelten und nicht unmittelbar mit der Erzielung von Einkünften verbunden sind. Eine Ausnahme besteht nur, wenn diese Kosten zwangsläufig und unmittelbar mit der Erwerbstätigkeit zusammenhängen, wie beispielsweise notwendige Berufskleidung oder Fahrtkosten zur Arbeitsstätte. (§ 20 Abs 1 lit a EStG 1988, § 4 Abs 4a EStG 1988)"
SELF-047,"Ein Dienstvertrag gemäß ABGB ist ein Vertrag, durch den sich eine Person (Dienstnehmer) verpflichtet, für eine andere Person (Dienstgeber) Dienste zu leisten, die dieser bestimmt, während der Dienstgeber sich zur Zahlung eines vereinbarten Entgelts verpflichtet (§ 1151 ABGB). Das Wesentliche ist die persönliche Abhängigkeit und Weisungsgebundenheit des Dienstnehmers gegenüber dem Dienstgeber."
SELF-048,"Wenn im Dienstvertrag kein Entgelt vereinbart wurde, gilt das gesetzliche Entgelt nach den Bestimmungen des ABGB, wobei die Höhe nach der Natur der Leistung und den Umständen des Falles zu bestimmen ist (§ 1152 ABGB). Für Arbeitnehmer im Sinne des Arbeitsrechts können zudem kollektivvertragliche Mindestentgelte oder branchenübliche Sätze maßgeblich sein."
SELF-049,"Ein Werkvertrag ist ein Vertrag, bei dem sich der Unternehmer zur Herstellung eines Werkes gegen Entgelt verpflichtet und der Auftraggeber zur Zahlung des vereinbarten Entgelts, wobei die Vergütung typischerweise an das Endergebnis und nicht an die aufgewendete Zeit gebunden ist. Die wesentliche Charakteristik liegt darin, dass der Unternehmer für das Erreichen eines bestimmten, vorher definierten Erfolgs haftet und nicht nur für die Erbringung von Tätigkeiten. (§ 1165 ABGB)"
SELF-050,"Als Dienstnehmer im Sinne des ASVG gelten Personen, die gegen Entgelt für einen anderen (Dienstgeber) tätig sind und sich dabei in einem Dienstverhältnis befinden, das durch Weisungsgebundenheit, Eingliederung in den Betrieb und persönliche Abhängigkeit gekennzeichnet ist. (§ 4 Abs 1 ASVG)"
SELF-051,"Pflichtversichert nach dem GSVG sind Personen, die eine gewerbliche oder freiberufliche Tätigkeit selbstständig und regelmäßig ausüben, sowie Baumeister und Gesellschafter von Personengesellschaften, die an der Betriebstätigkeit teilnehmen (§ 2 GSVG). Ausgenommen sind Personen mit Einkünften unter der Geringfügigkeitsgrenze und solche, die bereits in der Sozialversicherung versichert sind (§ 3 GSVG)."
SELF-052,"Die Steuerschuld entsteht mit der Entstehung der Steuer, wobei der Zeitpunkt je nach Steuerart unterschiedlich ist – bei Einkommen- und Körperschaftsteuer grundsätzlich mit Ablauf des Veranlagungszeitraums, bei Umsatzsteuer mit Ausführung des steuerbaren Umsatzes (§ 97 BAO)."
SELF-053,"Der Grundsatz der Offenlegungs- und Wahrheitspflicht verpflichtet Steuerpflichtige, alle für die Besteuerung erheblichen Tatsachen vollständig und wahrheitsgemäß offenzulegen und gegenüber den Finanzbehörden anzugeben. Diese Pflicht gilt insbesondere bei der Abgabe von Steuererklärungen und bei Auskünften gegenüber der Finanzbehörde, wobei Verstöße zu Straffolgen führen können (§ 115 BAO)."
SELF-054,"Das Zufluss-Abfluss-Prinzip besagt, dass Einkünfte in dem Veranlagungsjahr zu berücksichtigen sind, in dem sie dem Steuerpflichtigen tatsächlich zufließen, und Betriebsausgaben in dem Jahr abzugsfähig sind, in dem sie tatsächlich abfließen – nicht nach Rechnungslegung oder Fälligkeit (§ 19 EStG). Dies gilt insbesondere für Einkünfte aus selbstständiger Arbeit und Einkünfte aus Gewerbebetrieb und sichert eine zeitnahe Besteuerung nach wirtschaftlicher Leistungsfähigkeit."
SELF-055,"Sonderausgaben nach österreichischem Steuerrecht sind insbesondere Spenden und Mitgliedsbeiträge an begünstigte Organisationen, Kirchenbeiträge, Versicherungsprämien für Kranken- und Unfallversicherung sowie Beiträge zur Altersvorsorge, wobei diese grundsätzlich nur in dem Ausmaß abzugsfähig sind, in dem sie nicht bereits durch andere Regelungen berücksichtigt wurden (§ 18 EStG 1988)."
SELF-056,"Nach § 3 EStG sind insbesondere Familienbeihilfe, Kinderbetreuungsgeld, Wochengeld, Krankengeld, Arbeitslosengeld, Notstandshilfe, Pflegegeld, Unfallrente und ähnliche Sozialleistungen sowie Abfindungen unter bestimmten Voraussetzungen von der Einkommensteuer befreit (§ 3 EStG). Darüber hinaus sind auch Sachbezüge bis zur Geringfügigkeitsgrenze und bestimmte Zuschüsse des Arbeitgebers (wie Fahrtkosten oder Kinderbetreuungszuschüsse) steuerfrei (§ 3 Abs 1 Z 1–14 EStG)."
